[[就労支援とは何か]],精神疾患を持つ人の就職・職場適応・定着を支える支援を解説する,content/04_臨床実践・治療/リハビリ・生活支援
[[IPS援助付き雇用とは何か]],本人の希望に基づき早期に一般就労を支援するモデルを整理する,content/04_臨床実践・治療/リハビリ・生活支援
[[リワークプログラムとは何か]],休職者の復職準備・再発予防・職場調整を支援するプログラムを解説する,content/04_臨床実践・治療/リハビリ・生活支援
[[休職復職支援はどう進めるか]],診断書・主治医意見・職場連携・段階的復帰を整理する,content/04_臨床実践・治療/リハビリ・生活支援
[[学業支援は精神医療でどう行うか]],学校生活・合理的配慮・不登校支援・発達特性を踏まえた支援を解説する,content/04_臨床実践・治療/リハビリ・生活支援
[[家族支援とは何か]],家族の負担・理解・関わり方を支え本人の回復を促す方法を整理する,content/04_臨床実践・治療/リハビリ・生活支援
[[家族心理教育とは何か]],疾患理解・再発サイン・コミュニケーション改善を家族と共有する介入を解説する,content/04_臨床実践・治療/リハビリ・生活支援
[[ピアサポートとは何か]],同じ経験を持つ人同士の支援が希望や社会参加を促す仕組みを整理する,content/04_臨床実践・治療/リハビリ・生活支援
[[セルフヘルプグループとは何か]],当事者同士が経験を共有し回復を支え合う場の役割を解説する,content/04_臨床実践・治療/リハビリ・生活支援
[[クライシスプランとは何か]],危機時のサイン・対処・連絡先・支援方法を本人と支援者で共有する計画を整理する,content/04_臨床実践・治療/リハビリ・生活支援
[[WRAPとは何か]],元気回復行動プランとして日常のセルフケアと危機対応を本人主体で整理する方法を解説する,content/04_臨床実践・治療/リハビリ・生活支援
[[服薬自己管理支援とは何か]],飲み忘れ防止・副作用把握・本人の納得を支える具体的支援を整理する,content/04_臨床実践・治療/リハビリ・生活支援
[[生活リズム支援とは何か]],睡眠・食事・活動・社会的リズムを整えて再発予防につなげる方法を解説する,content/04_臨床実践・治療/リハビリ・生活支援
[[金銭管理支援とは何か]],浪費・依存・認知機能低下・生活困窮に対する実践的支援を整理する,content/04_臨床実践・治療/リハビリ・生活支援
[[住居支援とは何か]],安定した住まいを確保し地域生活を維持するための支援を解説する,content/04_臨床実践・治療/リハビリ・生活支援
[[身体健康管理支援とは何か]],生活習慣病・喫煙・運動不足・薬剤副作用への包括的支援を整理する,content/04_臨床実践・治療/リハビリ・生活支援
[[認知症の生活支援とは何か]],本人の残存能力・環境調整・介護者支援を組み合わせる方法を解説する,content/04_臨床実践・治療/リハビリ・生活支援
[[BPSDへの非薬物的支援とは何か]],認知症に伴う行動心理症状に対する環境調整・関わり方・生活支援を整理する,content/04_臨床実践・治療/リハビリ・生活支援
[[発達障害の生活支援とは何か]],感覚特性・実行機能・対人困難に対する環境調整とスキル支援を解説する,content/04_臨床実践・治療/リハビリ・生活支援
[[ひきこもり支援とは何か]],本人の安全・家族支援・段階的な社会参加を重視する支援を整理する,content/04_臨床実践・治療/リハビリ・生活支援
[[依存症の回復支援とは何か]],再使用予防・自助グループ・生活再建・家族支援を含む包括的支援を解説する,content/04_臨床実践・治療/リハビリ・生活支援
[[摂食障害の生活支援とは何か]],食事・身体管理・家族支援・心理教育を組み合わせる支援を整理する,content/04_臨床実践・治療/リハビリ・生活支援
[[トラウマインフォームドケアとは何か]],支援場面で再トラウマ化を避け安全・選択・協働を重視する方法を解説する,content/04_臨床実践・治療/リハビリ・生活支援
[[合理的配慮とは何か]],障害特性に応じて学業・職場・医療場面で環境調整を行う考え方を整理する,content/04_臨床実践・治療/リハビリ・生活支援
[[社会資源の活用とは何か]],医療・福祉・行政・就労・住居支援を患者のニーズに合わせてつなぐ方法を解説する,content/04_臨床実践・治療/リハビリ・生活支援
[[リハビリテーションにおける目標設定とは何か]],本人の希望と現実的ステップをすり合わせる支援計画の作り方を整理する,content/04_臨床実践・治療/リハビリ・生活支援
[[リハビリテーションの効果判定はどう行うか]],症状だけでなく生活機能・参加・満足度を評価する方法を解説する,content/04_臨床実践・治療/リハビリ・生活支援
[[医療安全とは何か]],患者に害を与えないためのシステム設計・チーム連携・リスク管理を整理する,content/04_臨床実践・治療/医療安全・危機対応
[[精神科医療安全の特徴は何か]],自殺・暴力・離院・隔離拘束・薬剤事故など精神科特有のリスクを解説する,content/04_臨床実践・治療/医療安全・危機対応
[[自殺リスクへの危機対応とは何か]],希死念慮・計画性・手段・保護因子を評価し安全を確保する方法を整理する,content/04_臨床実践・治療/医療安全・危機対応
[[安全計画とは何か]],自殺危機時のサイン・対処・支援先・手段制限を本人と共有する計画を解説する,content/04_臨床実践・治療/医療安全・危機対応
[[自殺未遂後の再企図予防とは何か]],救急対応後の精神科評価・フォローアップ・家族連携を整理する,content/04_臨床実践・治療/医療安全・危機対応
[[自傷行為への初期対応はどう行うか]],傷の処置・自殺意図評価・感情調整支援・再発予防を解説する,content/04_臨床実践・治療/医療安全・危機対応
[[暴力リスク評価とは何か]],過去歴・症状・物質使用・環境要因から暴力リスクを構造的に評価する方法を整理する,content/04_臨床実践・治療/医療安全・危機対応
[[興奮状態への対応はどう行うか]],安全確保・刺激低減・言語的鎮静・薬物療法を段階的に行う方法を解説する,content/04_臨床実践・治療/医療安全・危機対応
[[言語的ディエスカレーションとは何か]],興奮や攻撃性を言葉と態度で鎮める技法を整理する,content/04_臨床実践・治療/医療安全・危機対応
[[急速鎮静とは何か]],強い興奮や危険性がある場面で薬物により安全を確保する対応を解説する,content/04_臨床実践・治療/医療安全・危機対応
[[隔離の適応と安全管理とは何か]],自他害リスクを下げるための隔離の条件・観察・解除判断を整理する,content/04_臨床実践・治療/医療安全・危機対応
[[身体拘束の適応とリスク管理とは何か]],拘束の要件・合併症予防・最小化・記録を解説する,content/04_臨床実践・治療/医療安全・危機対応
[[離院リスクへの対応とは何か]],認知症・精神病・自殺リスク患者の無断離院を予防し発生時に対応する方法を整理する,content/04_臨床実践・治療/医療安全・危機対応
[[転倒転落リスク管理とは何か]],高齢者・薬剤・せん妄・身体疾患を踏まえて転倒を防ぐ方法を解説する,content/04_臨床実践・治療/医療安全・危機対応
[[誤嚥窒息リスク管理とは何か]],嚥下機能・鎮静薬・食形態・観察体制を整える安全対策を整理する,content/04_臨床実践・治療/医療安全・危機対応
[[過量服薬リスクへの対応とは何か]],処方量・家族管理・安全計画・救急連携を用いた予防を解説する,content/04_臨床実践・治療/医療安全・危機対応
[[向精神薬の処方ミスを防ぐには何を確認するか]],用量・相互作用・重複・禁忌・腎肝機能を確認する手順を整理する,content/04_臨床実践・治療/医療安全・危機対応
[[薬剤副作用の早期発見はどう行うか]],錐体外路症状・代謝副作用・悪性症候群などをモニタリングする方法を解説する,content/04_臨床実践・治療/医療安全・危機対応
[[せん妄への危機対応とは何か]],原因検索・環境調整・安全確保・薬物療法を組み合わせる方法を整理する,content/04_臨床実践・治療/医療安全・危機対応
[[悪性症候群への初期対応とは何か]],原因薬中止・全身管理・専門科連携を含む緊急対応を解説する,content/04_臨床実践・治療/医療安全・危機対応
[[セロトニン症候群への初期対応とは何か]],原因薬中止・支持療法・重症度評価を行う方法を整理する,content/04_臨床実践・治療/医療安全・危機対応
[[リチウム中毒への初期対応とは何か]],血中濃度・腎機能・脱水・透析適応を確認する対応を解説する,content/04_臨床実践・治療/医療安全・危機対応
[[アルコール離脱せん妄への対応とは何か]],離脱評価・ベンゾジアゼピン・ビタミン補充・全身管理を整理する,content/04_臨床実践・治療/医療安全・危機対応
[[身体疾患の見逃しを防ぐ精神科初期対応とは何か]],意識障害・急性発症・神経症状・バイタル異常をレッドフラッグとして確認する方法を解説する,content/04_臨床実践・治療/医療安全・危機対応
[[精神科救急のトリアージとは何か]],自他害リスク・身体緊急度・意識障害・社会的危機を優先順位づける方法を整理する,content/04_臨床実践・治療/医療安全・危機対応
[[災害時の精神科危機対応とは何か]],急性ストレス反応・薬剤中断・避難所支援・地域連携を解説する,content/04_臨床実践・治療/医療安全・危機対応
[[虐待疑いへの対応とは何か]],児童・高齢者・障害者虐待を疑った際の安全確認・通告・連携を整理する,content/04_臨床実践・治療/医療安全・危機対応
[[DV被害への精神科対応とは何か]],安全確保・トラウマケア・法的資源・地域支援につなぐ方法を解説する,content/04_臨床実践・治療/医療安全・危機対応
[[ストーキング被害への精神科対応とは何か]],安全計画・警察連携・トラウマ反応への支援を整理する,content/04_臨床実践・治療/医療安全・危機対応
[[患者からのハラスメントにどう対応するか]],スタッフ安全・境界設定・記録・組織対応を解説する,content/04_臨床実践・治療/医療安全・危機対応
[[境界設定の危機対応とは何か]],過剰要求・依存・怒りに対して治療構造を守る方法を整理する,content/04_臨床実践・治療/医療安全・危機対応
[[守秘義務と安全確保はどう両立するか]],自他害リスクや虐待疑いがある場合の情報共有の考え方を解説する,content/04_臨床実践・治療/医療安全・危機対応
[[インシデントレポートとは何か]],医療事故やヒヤリハットを組織学習につなげる記録方法を整理する,content/04_臨床実践・治療/医療安全・危機対応
[[ルートコーズ分析とは何か]],事故の個人責任化を避けシステム要因を分析する方法を解説する,content/04_臨床実践・治療/医療安全・危機対応
[[多職種カンファレンスでリスクをどう共有するか]],自殺・暴力・身体合併症・生活危機をチームで共有する方法を整理する,content/04_臨床実践・治療/医療安全・危機対応
[[精神科病棟の安全文化とは何か]],報告しやすさ・非懲罰性・学習する組織を作る考え方を解説する,content/04_臨床実践・治療/医療安全・危機対応
[[身体合併症急変時の対応とは何か]],バイタル異常・意識障害・けいれん・低血糖などへの初期対応を整理する,content/04_臨床実践・治療/医療安全・危機対応
[[けいれん発作への初期対応とは何か]],安全確保・気道管理・発作時間確認・救急薬使用を解説する,content/04_臨床実践・治療/医療安全・危機対応
[[低血糖による精神症状をどう見抜くか]],意識変容・焦燥・異常行動の背景に低血糖を疑い対応する方法を整理する,content/04_臨床実践・治療/医療安全・危機対応
[[感染症による精神症状をどう評価するか]],発熱・炎症・せん妄・高齢者の非典型症状を確認する視点を解説する,content/04_臨床実践・治療/医療安全・危機対応
[[退院時の安全計画とは何か]],再発サイン・服薬・支援先・危機時対応を退院前に共有する方法を整理する,content/04_臨床実践・治療/医療安全・危機対応
[[精神科診療における訴訟リスクをどう減らすか]],説明・同意・記録・リスク評価・連携を丁寧に行う方法を解説する,content/04_臨床実践・治療/医療安全・危機対応
[[医療者のメンタルヘルス危機対応とは何か]],バーンアウト・二次受傷・自殺リスクに対する組織的支援を整理する,content/04_臨床実践・治療/医療安全・危機対応
